Id,Name,created_at,Νεα Δημοκρατια,Συριζα,Κιναλ,ΚΚΕ,prob
871,blac***,2009,--,--,-,-,0.27
1282,mari***,2010,=,=,++,-,0.06
4720,kapo***,2012,---,=,=,=,0.07
6232,S******,2014,--,---,--,--,0.17
3404,yeor***,2011,---,--,=,-,0.29
2959,Alik***,2011,---,-,---,---,0.04
2761,Sala***,2011,+++,+,=,+,0.29
9374,Magi***,2017,---,---,-,-,0.28
9454,kost***,2017,--,--,-,--,0.34
2357,lage***,2011,---,-,--,--,0.14
9758,topa***,2018,-,--,=,--,0.45
9873,Kats***,2018,---,-,=,-,0.44
10170,S2R3***,2018,-,+,--,+,0.58
23719,afro***,2017,--,-,-,--,0.18
23720,Kano***,2018,---,---,=,=,0.29
23721,HSto***,2018,-,--,--,+++,0.48
1849,fros***,2011,+,++,++,-,0.06
3210,rkal***,2011,---,---,-,--,0.01
23724,pOB6***,2017,=,=,=,---,0.48
23819,Anna***,2020,++,-,=,=,0.28
3338,ekiz***,2011,+++,---,+,++,0.27
8106,miac***,2015,---,--,-,--,0.18
13750,OneW***,2021,+,=,=,+++,0.16
15758,Eire***,2022,---,--,--,--,0.63
18515,john***,2022,--,--,=,+++,0.57
18516,Chr1***,2016,+++,-,-,+,0.15
18518,bbta***,2021,---,-,-,--,0.42
15905,Zeta***,2022,---,--,-,--,0.85
18517,Nick***,2021,---,---,=,=,0.10
4384,s******,2012,+++,=,++,+,0.22
18521,420c***,2014,-,--,+,+,0.49
18523,niko***,2022,-,---,=,-,0.50
17056,Duke***,2022,++,+++,-,--,0.33
17238,souv***,2022,---,---,-,-,0.44
18525,paok***,2011,--,--,-,---,0.28
18527,sats***,2015,---,---,=,=,0.22
2002,_Leo***,2011,+++,-,=,++,0.05
18528,Soc_***,2013,-,--,-,--,0.06
2715,fimo***,2011,=,---,-,-,0.12
7728,kost***,2015,---,--,--,--,0.63
18532,IniS***,2012,+++,-,-,++,0.26
9597,1Are***,2018,+,--,-,--,0.27
4745,gril***,2012,---,---,=,=,0.11
18534,Stav***,2021,---,---,--,--,0.28
6840,Kals***,2015,---,--,-,--,0.28
17042,pasi***,2022,---,---,-,--,0.58
2093,Nata***,2011,-,-,=,---,0.01
18537,stav***,2012,--,--,--,-,0.15
8240,Jose***,2016,--,--,-,+,0.31
8245,EK_1***,2016,+++,+,=,++,0.35
8269,JSar***,2016,---,--,-,--,0.10
8294,gkan***,2016,--,---,-,--,0.50
8296,Walt***,2016,-,---,--,--,0.20
8298,C******,2016,---,---,=,-,0.48
8312,feiz***,2016,---,-,=,--,0.10
8327,Gian***,2016,---,--,-,-,0.20
8331,PKon***,2016,+++,+,=,+,0.03
8332,Edel***,2016,+,--,--,-,0.39
8243,loud***,2016,---,=,=,-,0.10
8568,sarr***,2016,--,--,-,--,0.05
8419,simo***,2016,---,--,-,--,0.41
8668,Redg***,2016,=,-,=,---,0.06
12854,Xaos***,2020,++,---,=,-,0.30
13592,g******,2021,-,--,--,--,0.37
12919,Mari***,2020,+++,+,-,=,0.08
13919,Serp***,2021,--,-,--,--,0.70
13993,LAGO***,2021,---,--,-,--,0.23
13972,JC02***,2021,--,---,-,--,0.40
13825,Petr***,2021,++,--,--,-,0.62
13838,elen***,2021,---,-,--,+,0.30
13895,Vera***,2021,+++,+,=,+,0.26
18559,Gigi***,2021,+,--,-,--,0.53
12906,OvZa***,2020,---,---,=,--,0.27
14637,kos6***,2021,--,---,-,--,0.39
15139,part***,2021,--,--,--,--,0.73
3682,HtaK***,2012,-,---,--,--,0.09
15030,chal***,2021,---,-,-,--,0.63
18569,pkos***,2013,---,=,=,=,0.34
14943,TY57***,2021,---,+,=,-,0.39
5152,syri***,2013,---,-,-,--,0.26
638,Judg***,2009,-,---,---,--,0.09
14724,PanP***,2021,--,--,---,-,0.51
4841,JAul***,2012,---,--,-,-,0.06
8655,Vzq8***,2016,---,-,--,-,0.36
13065,Mari***,2020,--,--,=,+++,0.32
14940,leil***,2021,---,--,-,-,0.14
18579,bree***,2016,---,--,-,--,0.21
18582,Pyth***,2013,---,--,=,--,0.18
17593,Kosk***,2022,---,---,-,---,0.82
17235,TIMO***,2022,--,++,--,--,0.83
18578,nika***,2016,--,---,-,++,0.40
1791,Wate***,2011,---,--,--,--,0.17
7513,pale***,2015,---,--,-,--,0.25
12979,patr***,2020,--,--,+,--,0.27
18589,apar***,2016,++,-,-,++,0.42
13869,9V8W***,2021,++,---,=,--,0.54
17241,ange***,2022,+,++,=,+++,0.90
18588,Deme***,2022,++,+++,-,=,0.89
18587,Aqua***,2016,-,---,=,-,0.16
5329,roid***,2013,--,--,-,-,0.38
14105,Luck***,2021,-,--,-,-,0.62
15414,Roz_***,2021,--,---,=,=,0.12
18597,Nort***,2014,---,-,-,-,0.25
5407,Niki***,2013,+,-,+,+,0.10
3018,alki***,2011,---,++,-,-,0.23
13081,Agai***,2020,--,--,=,---,0.43
13769,Aito***,2021,+,---,-,--,0.44
15397,Kali***,2021,+,--,--,--,0.71
17349,mitr***,2022,---,---,=,-,0.84
18128,myrm***,2021,--,-,--,++,0.59
7035,C12H***,2015,---,--,-,-,0.40
18604,Hris***,2013,=,---,+,-,0.39
6173,Laza***,2014,---,---,-,--,0.19
15194,Poik***,2021,---,=,+,-,0.77
1313,ster***,2010,+++,+,=,+,0.15
3595,lara***,2012,--,--,+,--,0.28
13727,Petr***,2021,---,--,--,--,0.24
18138,apen***,2021,---,-,=,=,0.36
5378,4lhc***,2013,+,+,+,++,0.13
18608,Krit***,2022,-,---,--,--,0.59
2222,Vagu***,2011,+,--,-,--,0.23
4475,kate***,2012,-,--,-,-,0.32
2828,mpal***,2011,--,--,-,--,0.10
18147,mpou***,2022,---,---,=,-,0.37
18148,quee***,2022,--,---,-,--,0.54
9942,elly***,2018,---,--,-,--,0.30
10428,Mafa***,2019,--,--,-,+,0.39
11058,Qus_***,2019,+++,---,-,--,0.11
18614,gior***,2018,+++,-,=,+,0.28
11432,voqc***,2020,--,--,--,--,0.31
3841,Cost***,2012,+++,--,-,-,0.12
18617,soth***,2015,+++,=,-,++,0.31
10259,CTri***,2018,--,--,-,--,0.09
10285,poli***,2018,---,---,-,--,0.42
11402,gree***,2020,-,-,=,---,0.44
2318,psag***,2011,++,--,--,-,0.32
3253,mana***,2011,---,--,-,--,0.17
5351,koui***,2013,-,---,--,--,0.10
6002,anaf***,2014,++,--,--,-,0.40
8970,Marg***,2017,---,=,=,=,0.16
11731,nwsA***,2020,-,---,-,-,0.35
18628,iwan***,2018,+,++,=,=,0.18
8334,Vrad***,2016,+++,--,--,-,0.44
18630,Mac_***,2017,-,---,-,-,0.16
9315,ag_t***,2017,++,---,=,-,0.17
18629,magg***,2017,--,--,---,--,0.35
9934,shei***,2018,--,--,=,+++,0.35
5197,vire***,2013,---,-,--,-,0.11
1819,find***,2011,--,--,-,-,0.10
18637,xand***,2013,++,--,-,--,0.24
18639,Xrys***,2020,--,---,++,-,0.21
9811,pbne***,2018,-,---,--,-,0.51
11636,k_an***,2020,-,---,---,-,0.14
7734,idio***,2015,--,---,--,--,0.50
5480,kill***,2013,--,-,-,-,0.27
18649,effi***,2015,++,--,--,-,0.10
1239,KoVe***,2010,---,--,-,--,0.08
256,john***,2009,--,--,--,---,0.14
18658,anti***,2015,-,---,--,---,0.18
7282,kali***,2015,---,--,=,-,0.15
1917,stin***,2011,---,-,-,---,0.28
4730,vard***,2012,-,=,-,-,0.16
741,Chri***,2009,---,--,-,--,0.04
18665,AlAn***,2014,--,--,--,---,0.16
6234,epig***,2014,--,---,=,-,0.15
12177,lKEq***,2020,++,+,+,++,0.53
18677,panp***,2020,---,=,=,=,0.21
18676,_der***,2018,-,---,=,-,0.32
17373,2022***,2022,---,++,++,++,0.70
164,Cost***,2009,+++,+,=,+,0.02
17382,Maka***,2022,-,---,-,--,0.18
18680,Chri***,2016,+++,=,+,-,0.35
18679,Z481***,2018,--,---,-,-,0.27
18678,Axil***,2022,+++,=,+,++,0.80
3247,gior***,2011,---,---,-,--,0.18
11934,Lipp***,2020,--,-,-,-,0.63
12102,LkGZ***,2020,=,--,-,--,0.46
18684,tali***,2022,-,--,+,+++,0.46
18687,alek***,2022,+,--,---,--,0.91
17603,M******,2022,---,-,=,-,0.70
18685,abas***,2022,---,--,-,-,0.88
8585,Mike***,2016,---,--,---,--,0.39
17557,Plat***,2022,+,=,=,=,0.70
18688,mahp***,2022,+++,--,-,-,0.65
18686,Deme***,2022,=,---,=,-,0.25
6148,sexf***,2014,---,=,-,+,0.14
18691,morp***,2012,+,---,-,---,0.32
1275,akis***,2010,-,---,=,-,0.18
17272,Deni***,2022,---,--,-,-,0.60
15315,OMak***,2021,--,---,-,-,0.43
16961,Deme***,2022,-,---,-,---,0.42
8368,K******,2016,---,--,--,--,0.15
18694,barb***,2014,+,+++,=,=,0.14
16635,Free***,2022,---,---,-,---,0.62
18697,Klim***,2022,---,-,-,---,0.76
16173,MiaK***,2022,++,+,---,+++,0.39
18698,Fall***,2013,++,-,--,=,0.21
18700,OKal***,2022,---,-,--,--,0.33
18701,Magd***,2021,--,--,--,---,0.13
18703,Jimg***,2010,---,--,=,-,0.32
18706,ilov***,2015,---,---,-,--,0.27
3589,ARIS***,2012,---,--,--,--,0.11
18708,Aros***,2014,++,+,-,++,0.06
5887,mitr***,2014,--,--,-,---,0.68
15900,Peri***,2022,---,--,--,--,0.60
5523,chri***,2013,+,---,-,--,0.15
4252,shor***,2012,---,=,+,=,0.12
2767,Zafi***,2011,-,--,--,--,0.18
4700,G20A***,2012,---,--,=,--,0.09
8445,Marc***,2016,---,--,-,--,0.31
4120,seir***,2012,--,--,--,--,0.22
4998,momu***,2013,-,---,-,--,0.24
18726,fani***,2015,+++,-,=,+,0.13
7808,petr***,2015,+++,-,=,---,0.23
6455,MVid***,2014,+,--,=,+++,0.26
22175,Enoc***,2021,--,=,---,=,0.62
13129,Tara***,2021,---,---,-,-,0.22
18740,G******,2021,---,+++,-,=,0.37
18738,Nick***,2021,--,---,-,-,0.28
18741,gold***,2016,+,=,+,+++,0.29
18742,Elen***,2021,---,--,---,--,0.21
18739,365l***,2013,---,--,=,---,0.09
6999,jeme***,2015,--,--,-,-,0.32
7457,exwd***,2015,+,++,-,=,0.08
16706,ESYK***,2022,--,--,-,++,0.81
18748,zoi1***,2022,--,+,+,+,0.37
12736,CNTL***,2020,-,--,--,--,0.46
2720,nick***,2011,--,---,--,--,0.16
23110,f******,2009,---,--,-,-,0.03
5505,alek***,2013,---,-,--,-,0.43
2877,kask***,2011,--,---,++,-,0.09
15118,Arte***,2021,--,--,-,---,0.66
18796,radi***,2013,+,+,++,=,0.38
165,efty***,2009,-,--,--,-,0.02
16617,o_de***,2022,--,---,--,--,0.73
5922,niko***,2014,---,+,-,--,0.11
6913,ypoa***,2015,---,--,-,---,0.26
18810,agre***,2015,--,---,--,-,0.47
7713,Geor***,2015,--,---,--,--,0.08
18814,2_al***,2013,++,--,-,--,0.11
6508,m_kr***,2014,---,=,-,-,0.23
1184,DKom***,2010,---,---,-,--,0.24
10875,Righ***,2019,+++,--,=,+,0.36
10985,sIKs***,2019,---,--,-,--,0.28
11121,Left***,2019,---,--,-,--,0.22
18824,Pana***,2018,++,++,-,++,0.10
3774,cosm***,2012,-,---,---,--,0.08
11230,8Pat***,2019,--,--,--,++,0.23
7346,L6sV***,2015,--,---,=,--,0.24
3504,pagi***,2011,--,---,-,-,0.17
18831,chri***,2014,-,---,-,--,0.28
18832,nikp***,2009,--,--,=,---,0.04
18833,darv***,2013,---,-,-,-,0.65
7669,grex***,2015,--,--,+,--,0.08
7259,vagg***,2015,---,--,-,--,0.20
7961,123p***,2015,---,--,-,++,0.14
7892,6941***,2015,---,-,-,-,0.11
18837,Niko***,2011,-,+,=,+,0.07
2946,Read***,2011,+,--,+,-,0.12
5754,Alex***,2013,+++,+,-,=,0.10
7217,Neos***,2015,--,--,-,--,0.18
18840,Jack***,2010,+,=,+++,=,0.04
6862,geor***,2015,---,---,-,--,0.29
18843,mair***,2012,+++,=,-,++,0.12
18844,mart***,2010,---,--,-,-,0.05
7063,Kout***,2015,---,--,-,--,0.23
9039,Olad***,2017,--,--,-,--,0.28
18851,Latr***,2017,---,=,=,=,0.51
11159,l******,2019,=,-,-,++,0.39
11760,9x7J***,2020,--,---,-,-,0.39
12295,aris***,2020,---,-,=,-,0.20
9791,tap_***,2018,+++,+,=,+,0.21
10994,Enas***,2019,++,-,-,+,0.14
12531,VDiw***,2020,++,---,=,++,0.61
18339,deku***,2022,---,--,=,--,0.38
12651,Elin***,2020,--,--,---,--,0.20
4316,BILL***,2012,++,++,+++,+++,0.22
41,anes***,2008,---,--,+,-,0.14
11127,icem***,2019,++,--,-,---,0.25
12607,tre_***,2020,--,--,--,---,0.44
18860,char***,2020,=,--,--,--,0.29
12685,Mary***,2020,++,---,-,--,0.20
18862,Phil***,2022,--,--,-,--,0.88
840,lago***,2009,---,+,=,-,0.11
7334,k******,2015,++,---,-,--,0.52
3005,mula***,2011,--,--,--,--,0.18
6541,MadC***,2014,--,--,--,--,0.38
18872,Geor***,2021,+++,--,-,+,0.62
18873,Namk***,2022,---,=,=,=,0.79
18871,GKta***,2022,--,---,---,-,0.13
18870,baby***,2022,---,---,-,-,0.44
18881,Eric***,2022,--,---,-,--,0.65
6056,Barc***,2014,--,---,=,--,0.46
6816,lnex***,2015,---,--,-,--,0.32
18884,Geor***,2012,-,-,-,-,0.14
18886,Nia_***,2010,-,---,=,-,0.07
8944,Mano***,2017,-,--,+,-,0.19
18771,Rani***,2021,+++,=,--,-,0.64
18887,Sain***,2017,---,---,--,--,0.05
18892,petr***,2013,+++,-,-,+,0.11
18894,isuv***,2011,---,-,-,-,0.10
11148,zeus***,2019,---,-,=,-,0.43
18896,fro_***,2015,---,---,=,--,0.06
14791,Kons***,2021,++,+++,=,+,0.23
16202,Gali***,2022,-,---,-,-,0.80
16161,plir***,2022,=,--,-,--,0.23
16716,48Ji***,2022,--,--,--,--,0.47
18898,Kkos***,2022,=,---,=,-,0.13
16034,geor***,2022,--,+,-,-,0.49
18784,m1N8***,2021,=,-,--,---,0.67
778,t******,2009,--,--,+,++,0.37
5125,Libi***,2013,+++,++,=,++,0.06
1410,Komi***,2010,---,-,-,---,0.12
16443,Pana***,2022,---,--,-,-,0.30
18788,Gior***,2021,---,---,=,=,0.38
7150,stef***,2015,--,---,--,--,0.12
18905,pers***,2014,---,---,-,--,0.24
18908,Ioan***,2022,--,---,-,--,0.15
3153,KGia***,2011,-,-,--,-,0.24
2279,chri***,2011,---,---,--,--,0.17
13281,bats***,2021,--,---,-,--,0.32
14364,B******,2021,--,---,--,---,0.34
16144,Anas***,2022,--,--,-,-,0.25
18920,Shad***,2012,---,-,=,=,0.07
18917,ista***,2021,--,--,-,-,0.23
18918,Afis***,2021,--,---,-,-,0.62
3734,veta***,2012,---,--,--,--,0.35
8828,dim_***,2017,--,--,++,--,0.37
17294,tyll***,2022,--,--,-,--,0.91
8225,Unde***,2016,--,---,+,--,0.25
6124,stka***,2014,---,---,-,=,0.20
8336,d******,2016,--,--,-,--,0.29
18933,Mper***,2022,=,-,=,---,0.75
8646,Supe***,2016,---,--,--,--,0.20
8890,besi***,2017,-,---,--,-,0.14
9953,best***,2018,--,-,-,=,0.14
8218,pano***,2016,-,--,--,+++,0.38
18936,red_***,2022,-,--,--,+++,0.75
8274,sect***,2016,---,--,+,--,0.85
17646,radi***,2022,++,---,=,=,0.71
11749,filp***,2020,---,--,-,-,0.53
17015,kato***,2022,--,--,--,--,0.74
18939,mari***,2022,---,=,=,--,0.84
8535,disc***,2016,--,--,--,--,0.18
18940,Veli***,2009,---,+++,=,+,0.02
18941,dggh***,2022,--,---,-,+,0.52
18945,isav***,2011,---,---,-,--,0.06
17069,M_Ga***,2022,--,---,=,-,0.65
20025,kako***,2022,--,--,-,--,0.32
13146,lena***,2021,---,--,-,--,0.24
10653,Poor***,2019,+,---,--,---,0.09
11992,kotr***,2020,+,---,-,--,0.32
97,anko***,2008,---,--,-,--,0.07
18946,yiot***,2015,+,=,+,+++,0.25
15226,ZnSx***,2021,---,+,+,+,0.51
18951,Soul***,2022,---,-,-,--,0.83
8412,Evgn***,2016,---,++,=,-,0.31
15303,Elli***,2021,--,--,-,--,0.82
9765,Vint***,2018,---,--,--,--,0.23
11412,hris***,2020,---,--,--,--,0.22
11823,Niko***,2020,---,--,-,--,0.62
12123,kott***,2020,--,-,-,--,0.11
5708,duos***,2013,+++,-,=,++,0.27
6488,luig***,2014,+++,=,=,=,0.03
18963,hush***,2012,---,---,-,--,0.08
7879,Nick***,2015,---,--,--,--,0.26
4534,Mano***,2012,++,-,-,=,0.39
7172,Moni***,2015,---,--,-,--,0.19
20039,tsor***,2021,+++,=,=,+,0.34
18964,deut***,2014,-,--,--,--,0.23
5638,iiss***,2013,=,---,-,++,0.43
833,ARIS***,2009,+,-,-,--,0.07
5554,sent***,2013,--,-,-,--,0.11
7291,athi***,2015,--,--,--,--,0.40
18968,Anci***,2011,=,-,-,---,0.24
9255,qS5E***,2017,-,=,++,+,0.40
18969,heli***,2013,-,---,-,-,0.53
6800,alex***,2015,---,-,--,-,0.33
1355,E******,2010,---,--,-,--,0.35
7412,Gian***,2015,--,--,=,++,0.29
6594,blac***,2014,+++,--,-,---,0.15
1201,kapp***,2010,+,-,=,--,0.14
18971,tach***,2009,+,++,-,-,0.14
20044,gall***,2021,++,---,--,-,0.61
18973,eisb***,2009,---,---,-,--,0.03
18974,miki***,2009,+,=,-,-,0.03
9364,Alex***,2017,---,--,---,--,0.18
18977,DonP***,2018,---,--,-,--,0.16
17658,Fore***,2022,---,--,-,---,0.68
18976,Xrys***,2018,-,--,--,--,0.28
18978,Runo***,2019,-,--,--,---,0.41
2622,Agis***,2011,=,+++,=,-,0.08
18984,alex***,2015,+++,+,+,+,0.05
9295,kara***,2017,---,--,--,--,0.19
10437,vSk5***,2019,-,---,--,=,0.36
10515,ston***,2019,--,---,+,--,0.34
21675,45Gi***,2019,---,---,=,=,0.09
4886,chap***,2012,-,--,++,--,0.34
1881,thak***,2011,-,--,=,-,0.11
7704,movp***,2015,-,=,---,---,0.51
4547,Maro***,2012,--,-,--,--,0.18
3596,TheK***,2012,--,-,-,--,0.15
18992,n1ko***,2011,+,++,=,=,0.21
2,Kons***,2007,---,-,-,-,0.02
7405,Medi***,2015,-,---,-,--,0.00
4909,kost***,2013,-,-,=,+,0.32
8212,KaBo***,2016,---,---,-,--,0.31
617,anti***,2009,---,--,-,-,0.10
603,Karp***,2009,-,-,---,-,0.13
2208,Alex***,2011,-,---,-,-,0.09
1680,A_Qu***,2010,---,---,-,-,0.14
4188,e_mi***,2012,--,--,-,--,0.17
18998,howi***,2014,+++,--,-,-,0.07
1736,gias***,2011,---,-,-,--,0.04
5437,skok***,2013,---,--,--,--,0.19
3074,xion***,2011,+++,---,-,-,0.07
10093,stak***,2018,---,--,-,--,0.36
6190,Mart***,2014,---,--,-,--,0.26
17105,z******,2022,---,-,--,++,0.36
9077,safe***,2017,--,--,-,-,0.69
19012,Tiny***,2022,+++,=,-,++,0.80
17425,Yout***,2022,+++,+,=,+,0.91
18647,Zaxm***,2022,=,---,-,-,0.20
2502,Sem_***,2011,-,--,--,-,0.20
19629,IMpa***,2022,--,---,-,-,0.63
16433,Chri***,2022,+,+,+,=,0.66
24075,stel***,2022,---,---,-,-,0.86
19036,kzio***,2013,--,---,=,--,0.11
19038,chri***,2012,---,--,-,--,0.18
15411,chat***,2021,-,--,--,-,0.49
8539,docr***,2016,---,-,=,=,0.07
2126,gtan***,2011,---,-,-,-,0.11
15339,patr***,2021,-,-,---,---,0.82
1396,adim***,2010,=,-,---,-,0.04
7386,EMAS***,2015,--,---,--,--,0.50
58,stil***,2008,+++,+,=,+,0.19
5469,nils***,2013,-,--,--,-,0.30
1909,3bir***,2011,-,--,=,--,0.21
19060,xare***,2012,---,--,-,-,0.05
19061,haro***,2015,=,---,=,-,0.09
547,v******,2009,+,---,++,++,0.18
5383,Efti***,2013,---,-,=,-,0.12
581,filo***,2009,--,--,-,--,0.31
3496,cozt***,2011,=,---,---,-,0.14
22993,KmsE***,2020,+,+,+,++,0.23
1713,fuor***,2011,--,--,-,--,0.38
19071,Kiko***,2013,---,--,--,--,0.20
22997,Kons***,2022,+++,++,+,++,0.58
3865,KKyr***,2012,--,=,-,-,0.24
5647,Idon***,2013,---,-,--,--,0.20
24589,Labr***,2019,=,+++,=,=,0.36
19077,aman***,2009,---,-,--,---,0.01
10231,grti***,2018,-,--,+,-,0.53
10241,spap***,2018,+++,-,=,++,0.13
19079,Agla***,2013,-,++,-,--,0.19
19080,mint***,2014,--,-,-,--,0.05
24600,Mike***,2020,---,--,--,--,0.06
8426,bots***,2016,=,---,--,-,0.28
17698,Lamp***,2017,=,+++,=,=,0.07
17699,Coac***,2021,--,--,-,--,0.64
19084,digi***,2009,---,---,=,=,0.07
5067,Yaki***,2013,---,--,-,-,0.19
3040,gvft***,2011,---,--,-,-,0.24
8694,deja***,2016,---,--,-,--,0.33
13663,ph0K***,2021,---,---,++,=,0.54
13970,bych***,2021,--,--,-,-,0.50
4845,dkam***,2012,--,--,--,--,0.07
13995,cara***,2021,---,=,=,=,0.24
14663,Sote***,2021,--,--,-,---,0.62
14277,jggK***,2021,--,--,-,--,0.51
3500,Kat_***,2011,---,-,-,--,0.38
7813,Ts0r***,2015,-,+++,+,-,0.20
17706,I_am***,2021,++,---,+,+++,0.35
1548,anti***,2010,---,--,-,--,0.13
2294,p_pa***,2011,---,--,-,--,0.09
19103,Cost***,2018,=,---,--,-,0.48
9604,Piko***,2018,---,--,-,--,0.35
9906,dran***,2018,+,--,=,+++,0.18
19104,pana***,2019,+++,--,++,++,0.14
10620,nale***,2019,--,--,-,--,0.13
11337,gigi***,2019,---,---,=,--,0.11
13189,Yolo***,2021,--,---,-,+,0.22
10737,geor***,2019,---,---,-,--,0.28
3797,theo***,2012,-,---,--,--,0.32
3594,fant***,2012,=,---,=,=,0.06
19115,Thel***,2017,---,---,-,--,0.31
9849,Vali***,2018,--,--,-,++,0.37
10122,your***,2018,-,-,+,+,0.47
10168,Simo***,2018,++,=,=,+++,0.15
19117,Gkou***,2009,-,--,-,---,0.29
19114,elen***,2019,---,=,=,=,0.18
5233,gorg***,2013,-,--,=,-,0.09
1123,euro***,2010,+,--,+,--,0.10
2942,voze***,2011,+,---,=,++,0.00
4683,p_pa***,2012,++,--,-,--,0.21
2489,Chri***,2011,-,---,--,++,0.04
5338,Mavr***,2013,---,--,-,=,0.10
11579,Paul***,2020,---,++,=,--,0.22
8074,glek***,2015,--,---,--,--,0.20
2050,snbb***,2011,--,--,-,-,0.29
19130,Molo***,2010,-,---,-,--,0.98
659,Lamb***,2009,--,--,--,-,0.23
19132,Vasi***,2011,---,=,=,=,0.52
19133,DAnt***,2011,-,-,-,--,0.05
8048,dask***,2015,-,---,-,--,0.20
19134,Fran***,2015,---,-,-,=,0.23
1401,kleo***,2010,+++,-,=,-,0.04
4077,Viti***,2012,---,=,=,-,0.11
10105,El_P***,2018,---,--,---,-,0.24
10910,bizo***,2019,-,--,-,-,0.20
11277,qO9M***,2019,--,---,-,--,0.25
15734,kser***,2022,--,--,--,--,0.33
8996,Pela***,2017,-,---,-,-,0.31
9015,p4p4***,2017,++,--,--,-,0.29
15565,John***,2021,=,=,+++,=,0.29
4742,Vasi***,2012,+,--,-,--,0.07
11985,V_Th***,2020,++,---,=,-,0.38
19147,serr***,2015,+++,---,=,-,0.13
19148,t******,2012,---,---,=,-,0.38
10714,96_r***,2019,+++,--,-,--,0.50
19153,Psak***,2012,---,-,-,--,0.04
20618,like***,2021,---,--,=,=,0.28
20619,Emil***,2021,+++,--,++,-,0.39
14469,geor***,2021,--,--,--,--,0.11
15883,ESOP***,2022,--,+,+,++,0.63
16304,Chri***,2022,--,---,=,--,0.66
16702,Siri***,2022,---,---,=,-,0.22
3211,podb***,2011,-,--,-,-,0.19
1708,niko***,2010,-,--,-,--,0.07
19173,salt***,2011,++,---,-,--,0.08
3287,Chri***,2011,--,-,--,-,0.33
4093,86Ma***,2012,---,--,+,--,0.26
19177,Phil***,2011,++,+,++,++,0.06
4313,kait***,2012,-,---,-,--,0.27
12204,Evan***,2020,---,---,-,--,0.19
766,xris***,2009,---,--,=,--,0.05
3962,mric***,2012,=,+,+,-,0.20
19181,Mona***,2014,---,-,=,--,0.30
6705,Vene***,2014,---,--,--,--,0.19
1729,sokr***,2011,+++,+,=,+,0.19
1576,kgeo***,2010,--,---,--,--,0.10
3378,vect***,2011,--,---,-,--,0.05
406,book***,2009,---,--,-,--,0.08
9322,Spio***,2017,--,---,--,-,0.14
9484,agge***,2017,-,=,--,-,0.52
19192,kalo***,2019,--,---,--,--,0.25
8745,Mist***,2016,+,-,-,--,0.31
8816,Klod***,2017,+++,+,=,+,0.20
2008,Valk***,2011,+++,---,--,-,0.22
11622,Dimi***,2020,--,---,-,--,0.41
3632,1_al***,2012,--,---,-,-,0.14
19193,kerk***,2018,+++,---,---,+,0.31
19191,Dion***,2018,---,+++,=,--,0.22
6828,dirf***,2015,---,--,-,--,0.15
8864,niko***,2017,+,+,=,+,0.17
12885,Apte***,2020,--,---,-,-,0.27
13017,Nikk***,2020,---,--,=,-,0.28
19201,Vict***,2013,+++,-,=,+,0.07
11516,aast***,2020,--,---,---,--,0.29
6870,Elen***,2015,--,--,-,--,0.27
21856,Papa***,2019,+,+++,=,-,0.29
21857,Circ***,2019,+++,-,=,+,0.25
19208,MitP***,2012,+,---,=,++,0.18
5406,Fort***,2013,++,---,=,=,0.05
703,Adon***,2009,+,---,-,--,0.01
8261,The_***,2016,-,---,-,-,0.23
22246,tack***,2022,-,---,-,--,0.56
22247,Chri***,2022,--,---,--,--,0.49
2335,ener***,2011,-,--,-,--,0.31
3433,geoa***,2011,+,---,---,-,0.08
4878,dhmh***,2012,=,-,-,+,0.36
19214,Depp***,2013,++,+++,-,+,0.24
8107,as_g***,2015,--,++,-,+,0.25
19218,ntin***,2011,---,=,--,+,0.09
21871,stef***,2017,-,---,=,---,0.27
3184,john***,2011,--,--,--,--,0.24
5774,tarr***,2013,--,--,-,--,0.41
19239,50Sh***,2011,+++,=,=,+,0.23
614,niki***,2009,---,-,-,--,0.24
6533,Effi***,2014,--,---,--,--,0.24
5134,Kiko***,2013,---,--,-,--,0.20
19266,dimi***,2011,++,--,-,+,0.10
19268,Sept***,2011,=,---,--,--,0.08
5357,vret***,2013,---,--,-,--,0.10
19273,KAvr***,2011,--,-,---,--,0.07
4073,mouz***,2012,-,---,-,--,0.10
303,roma***,2009,--,--,-,++,0.13
23536,Elen***,2020,++,+,=,+,0.21
19274,teri***,2010,-,-,---,---,0.31
5146,deer***,2013,--,---,--,-,0.35
23545,sdle***,2021,---,--,-,-,0.36
8148,G0rd***,2016,--,-,--,-,0.38
191,d******,2009,-,---,-,---,0.02
4351,Vivi***,2012,--,+,-,-,0.07
7956,vasi***,2015,++,--,-,+++,0.24
19277,moys***,2014,-,--,--,---,0.19
1970,Miga***,2011,+++,--,--,--,0.19
3402,lili***,2011,--,--,-,-,0.33
19283,Lina***,2013,++,-,--,-,0.18
19285,Toma***,2012,---,---,=,-,0.10
15875,Mav_***,2022,--,=,--,+,0.47
16709,Dr_K***,2022,+,+,=,++,0.47
8951,Phar***,2017,+,--,-,--,0.32
19294,yria***,2009,---,-,=,---,0.05
5126,kons***,2013,+++,-,++,-,0.15
5626,Doli***,2013,--,--,-,--,0.17
12672,Kate***,2020,---,--,-,-,0.35
8452,Koft***,2016,--,--,--,-,0.26
9414,Mina***,2017,+++,+,+,+,0.11
9808,kate***,2018,--,--,=,-,0.12
